Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
ALI-246,Intermediate Oral Communication for ITAs,NA,3.0 units,Lecture,10153D,60,10:00-11:50am,"Tue, Thu",8,8,0,Anastassia Tzoytzoyrakos,ONLINE
ALI-252,Advanced Pronunciation,NA,2.0 units,Lecture,10157R,60,11:30-12:50pm,"Tue, Thu",10,8,0,Barry Griner,ONLINE
ALI-254,Academic and Professional Speaking Skills IV,NA,"2.0 units, max 6",Lecture,10162R,60,5:00-6:20pm,"Mon, Wed",12,10,0,Eric Roth,ONLINE
ALI-255,Academic and Professional Writing Skills IV,NA,"2.0 units, max 6",Lecture,10165R,60,5:00-6:20pm,"Tue, Thu",10,6,0,Eric Roth,ONLINE
ALI-256,High Intermediate Oral Communication for ITAs,NA,3.0 units,Lecture,10170D,60,12:00-1:50pm,"Tue, Thu",8,5,0,Anastassia Tzoytzoyrakos,ONLINE
ALI-270,Advanced Oral Communication for ITAs,NA,3.0 units,Lecture,10173D,60,10:00-11:50am,"Mon, Wed",8,7,0,Reka Clausen,ONLINE
ALI-271,Language Tutorial for International Teaching Assistants,NA,2.0 units,Lecture,10182D,60,10:00-11:50am,Friday,3,3,0,Reka Clausen,ONLINE
ALI-274,Advanced Academic and Professional Spoken English,NA,2.0 units,Lecture,10187D,60,5:00-6:20pm,"Tue, Thu",9,9,0,Lucienne Aarsen,ONLINE
ALI-275,Writing for Publication and Dissertations,NA,2.0 units,Lecture,10191D,60,2:00-4:50pm,Friday,9,9,0,James Polk,ONLINE
AME-101L,Introduction to Mechanical Engineering and Graphics,NA,3.0 units,Lecture,28700R,1,8:00-9:20am,"Tue, Thu",27,8,0,Paul Ronney,THH201 & ONLINE
AME-105,Introduction to Aerospace Engineering,NA,4.0 units,Lecture,28706R,1,9:30-10:50am,"Tue, Thu",40,31,0,Geoffrey Spedding,SGM101 & ONLINE
AME-201,Statics,P,3.0 units,Lecture,28717R,60,12:30-1:50pm,"Tue, Thu",64,57,0,Oussama Safadi,ONLINE
AME-204,Strength of Materials,P,3.0 units,Lecture,28719D,1,2:00-3:20pm,"Mon, Wed",15,15,0,Oussama Safadi,SGM123 & ONLINE
AME-301,Dynamics,P,3.0 units,Lecture,28725R,1,8:00-8:50am,MWF,40,8,0,Geoffrey Shiflett,SAL101 & ONLINE
AME-302,Dynamic Systems,P,3.0 units,Lecture,28728R,60,2:00-3:20pm,"Mon, Wed",40,34,0,Inna Abramova,ONLINE
AME-305,Mechanical Design,P,3.0 units,Lecture,28730D,1,2:00-3:20pm,"Tue, Thu",15,22,0,Oussama Safadi,SGM123 & ONLINE
AME-308,Computer-Aided Analyses for Aero-Mechanical Design,NA,3.0 units,Lecture-Lab,28732R,60,2:00-4:50pm,Monday,34,30,0,Bo Jin,ONLINE
AME-309,Dynamics of Fluids,P,4.0 units,Lecture,28736R,60,10:00-11:50am,"Tue, Thu",73,71,0,Ivan Bermejo-Moreno,ONLINE
AME-310,Engineering Thermodynamics I,P,3.0 units,Lecture,28738R,60,10:00-11:50am,"Mon, Wed",73,68,0,Anita Penkova,ONLINE
AME-331,Heat Transfer,P,3.0 units,Lecture,28735D,1,1:00-3:50pm,Friday,22,22,0,Leslie King,MHP101 & ONLINE
AME-341a,Mechoptronics Laboratory I and II,P,3.0 units,Lecture,28741R,60,8:00-8:50am,MWF,87,86,0,Charles Radovich Akshay Potnuru,ONLINE
AME-404,Computational Solutions to Engineering Problems,NA,3.0 units,Lecture,28754D,60,2:00-3:50pm,"Mon, Wed",49,45,0,Takahiro Sakai,ONLINE
AME-408,Computer-Aided Design of Mechanical Systems,P,3.0 units,Quiz,28760R,60,7:30-9:50am,Wednesday,50,40,0,NA,ONLINE
AME-410,Engineering Design Theory and Methodology,C,3.0 units,Lecture,28762R,60,6:30-9:10pm,Wednesday,51,47,0,James Humann,ONLINE
AME-415,Turbine Design and Analysis,M,3.0 units,Lecture,28765D,1,5:00-7:40pm,Thursday,18,16,0,Bogdan Marcu,SLH200 & ONLINE
AME-430,Thermal Systems Design,P,3.0 units,Lecture,28772D,1,7:00-9:40pm,Monday,20,18,0,Zuhair Ibrahim,RTH105 & ONLINE
AME-441aL,Senior Projects Laboratory,P,3.0 units,Lecture,28774R,1,12:00-1:50pm,Monday,25,28,0,Matthew Gilpin Yann Staelens,WPH B28 & ONLINE
AME-451,Linear Control Systems I,P,3.0 units,Lecture,28788R,60,5:00-6:20pm,"Mon, Wed",30,23,0,Henryk Flashner,ONLINE
AME-459,Flight Mechanics,C,3.0 units,Lecture,28829R,60,4:00-6:50pm,Thursday,30,23,0,Kamal Shweyk,ONLINE
AME-461,Formation Data Sensing with Well Logs,NA,4.0 units,Lecture,32204D,1,9:00-10:50am,"Tue, Thu",56,6,0,Birendra Jha,TBA & ONLINE
AME-463L,Introduction to Transport Processes in Porous Media,P,4.0 units,Lecture,32208D,1,3:30-6:10pm,Wednesday,28,6,0,Kristian Jessen,TBA & ONLINE
AME-465L,Drilling Technology and Subsurface Methods,P,3.0 units,Lecture,32212D,60,5:30-8:00pm,Tuesday,30,0,0,Bradford Pierce,NA
AME-485,Aerospace Structures I,P,3.0 units,Lecture,28801R,60,5:15-7:25pm,Wednesday,28,26,0,Vinay Goyal,ONLINE
AME-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,28789D,60,TBA,TBA,30,0,0,Paul Ronney,ONLINE
AME-491,Undergraduate Design Projects II,C,"1.0 units, max 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AME-501,Innovative Conceptual Design for New Product Development,NA,3.0 units,Lecture,31501D,48,6:40-9:20pm,Tuesday,16,11,0,Chu-Yi Wang,RTH105
AME-502,Modern Topics in Aerospace Design,MC,3.0 units,Lecture,28860R,73,1:00-3:00pm,Friday,15,7,0,Jayanth Kudva,ONLINE
AME-507,Mechanics of Solids I,NA,4.0 units,Lecture,29732R,48,3:30-6:50pm,Monday,40,2,0,Vincent Lee,RTH105 & ONLINE
AME-509,Applied Elasticity,P,4.0 units,Lecture,28793R,73,1:30-3:20pm,"Tue, Thu",20,12,0,Paul Plucinsky,ONLINE
AME-513a,Fundamentals and Applications of Combustion,NA,4.0 units,Lecture,28794R,73,1:30-3:20pm,"Mon, Wed",25,7,0,Fokion Egolfopoulos,ONLINE
AME-515,Advanced Heat and Mass Diffusion,NA,4.0 units,Lecture,28763D,73,9:00-10:50am,"Tue, Thu",25,0,0,Satwindar Sadhal,ONLINE
AME-521,Engineering Vibrations II,P,4.0 units,Lecture,28881R,73,5:00-6:50pm,"Mon, Wed",40,3,0,Bingen Yang,ONLINE
AME-522,"Nonlinear Dynamical Systems, Vibrations, and Chaos",NA,4.0 units,Lecture,28882R,73,12:00-1:50pm,"Mon, Wed",40,16,0,Firdaus Udwadia,ONLINE
AME-525,Engineering Analysis,NA,4.0 units,Lecture,28803R,73,12:00-1:50pm,"Mon, Wed",47,44,0,Eva Kanso,ONLINE
AME-527,Elements of Vehicle and Energy Systems Design,C,3.0 units,Lecture,28891R,73,6:40-9:20pm,Wednesday,42,6,0,David Lazzara,ONLINE
AME-528,Finite Element Analysis,NA,4.0 units,Lecture,29752R,73,5:30-8:50pm,Tuesday,30,11,0,Carter Wellford,ONLINE
AME-528a,Finite Element Analysis,NA,3.0 units,Lecture,29756R,48,5:30-8:50pm,Tuesday,40,0,0,NA,ONLINE
AME-530a,Dynamics of Incompressible Fluids,NA,4.0 units,Lecture,28756R,73,11:00-12:50pm,"Tue, Thu",30,6,0,Carlos Pantano-Rubino,ONLINE
AME-535a,Introduction to Computational Fluid Mechanics,NA,3.0 units,Lecture,28896R,73,2:00-3:20pm,"Tue, Thu",45,21,0,Alejandra Uranga,ONLINE
AME-536,Biofluid Mechanics: Transport and Circulatory Systems,NA,4.0 units,Lecture,28898R,73,7:00-8:50pm,"Mon, Wed",20,14,0,Niema Pahlevan,ONLINE
AME-541,Linear Control Systems II,P,4.0 units,Lecture,28805R,73,5:00-6:50pm,"Tue, Thu",30,13,0,Nestor Perez Arancibia,ONLINE
AME-543,Structural Instability and Failure,NA,4.0 units,Lecture,29783R,73,1:00-4:20pm,Friday,15,12,0,Qiming Wang,ONLINE
AME-547,Foundations for Manufacturing Automation,NA,4.0 units,Lecture,28712D,48,3:30-6:20pm,Thursday,1,0,0,NA,ONLINE
AME-549,Systems Architecting,NA,3.0 units,Lecture,32319D,34,3:30-6:10pm,Monday,30,18,0,Azad Madni,DEN@Viterbi
AME-550,Seminar in Aerospace and Mechanical Engineering,MC,"1.0 units, max 3",Lecture,28807R,73,3:30-4:50pm,Wednesday,30,14,0,Niema Pahlevan,ONLINE
AME-554,Additive Manufacturing Technologies,NA,4.0 units,Lecture,28899D,73,3:30-6:20pm,Wednesday,47,47,0,Boris Fritz,ONLINE
AME-588,Materials Selection,NA,4.0 units,Lecture,32115R,48,6:30-9:50pm,Wednesday,75,34,0,Michael Hahn,TBA & ONLINE
AME-590,Directed Research,NA,1.0-12.0 units,Lecture,28808D,73,TBA,TBA,25,2,0,Paul Ronney,ONLINE
AME-594a,Master's Thesis,C,2.0 units,Lecture,28809D,73,TBA,TBA,25,1,0,Paul Ronney,ONLINE
AME-594b,Master's Thesis,PC,2.0 units,Lecture,28810D,73,TBA,TBA,10,0,0,Paul Ronney,ONLINE
AME-594z,Master's Thesis,PC,0.0 units,Lecture,28811D,73,TBA,TBA,10,0,0,Paul Ronney,ONLINE
AME-599,Special Topics,NA,"2.0-4.0 units, max 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AME-790,Research,NA,1.0-12.0 units,Lecture,28812D,73,TBA,TBA,60,1,0,Paul Ronney,ONLINE
AME-794a,Doctoral Dissertation,C,2.0 units,Lecture,28813D,73,TBA,TBA,15,0,0,Paul Ronney,ONLINE
AME-794b,Doctoral Dissertation,PC,2.0 units,Lecture,28814D,73,TBA,TBA,15,0,0,Paul Ronney,ONLINE
AME-794c,Doctoral Dissertation,PC,2.0 units,Lecture,28815D,73,TBA,TBA,15,0,0,Paul Ronney,ONLINE
AME-794d,Doctoral Dissertation,PC,2.0 units,Lecture,28816D,73,TBA,TBA,15,0,0,Paul Ronney,ONLINE
AME-794z,Doctoral Dissertation,PC,0.0 units,Lecture,28817D,73,TBA,TBA,15,0,0,Paul Ronney,ONLINE
AMST-101mgw,Race and Class in Los Angeles,NA,4.0 units,Lecture,10310D,60,12:30-1:50pm,"Tue, Thu",150,149,0,Juan De Lara,ONLINE
AMST-101mgw,Race and Class in Los Angeles,NA,4.0 units,Lecture,10310D,60,12:30-1:50pm,"Tue, Thu",150,149,0,Juan De Lara,ONLINE
AMST-101mgw,Race and Class in Los Angeles,NA,4.0 units,Lecture,10310D,60,12:30-1:50pm,"Tue, Thu",150,149,0,Juan De Lara,ONLINE
AMST-101mgw,Race and Class in Los Angeles,NA,4.0 units,Lecture,10310D,60,12:30-1:50pm,"Tue, Thu",150,149,0,Juan De Lara,ONLINE
AMST-101mgw,Race and Class in Los Angeles,NA,4.0 units,Lecture,10310D,60,12:30-1:50pm,"Tue, Thu",150,149,0,Juan De Lara,ONLINE
AMST-135mgw,Peoples and Cultures of the Americas,NA,4.0 units,Lecture,10320D,60,9:30-10:50am,"Tue, Thu",98,99,0,Alicia Chavez,ONLINE
AMST-135mgw,Peoples and Cultures of the Americas,NA,4.0 units,Lecture,10320D,60,9:30-10:50am,"Tue, Thu",98,99,0,Alicia Chavez,ONLINE
AMST-135mgw,Peoples and Cultures of the Americas,NA,4.0 units,Lecture,10320D,60,9:30-10:50am,"Tue, Thu",98,99,0,Alicia Chavez,ONLINE
AMST-135mgw,Peoples and Cultures of the Americas,NA,4.0 units,Lecture,10320D,60,9:30-10:50am,"Tue, Thu",98,99,0,Alicia Chavez,ONLINE
AMST-135mgw,Peoples and Cultures of the Americas,NA,4.0 units,Lecture,10320D,60,9:30-10:50am,"Tue, Thu",98,99,0,Alicia Chavez,ONLINE
AMST-150gw,The American War in Viet Nam,NA,4.0 units,Lecture,10338R,60,12:30-1:50pm,"Tue, Thu",150,137,0,Rick Berg,ONLINE
AMST-150gw,The American War in Viet Nam,NA,4.0 units,Lecture,10338R,60,12:30-1:50pm,"Tue, Thu",150,137,0,Rick Berg,ONLINE
AMST-150gw,The American War in Viet Nam,NA,4.0 units,Lecture,10338R,60,12:30-1:50pm,"Tue, Thu",150,137,0,Rick Berg,ONLINE
AMST-150gw,The American War in Viet Nam,NA,4.0 units,Lecture,10338R,60,12:30-1:50pm,"Tue, Thu",150,137,0,Rick Berg,ONLINE
AMST-150gw,The American War in Viet Nam,NA,4.0 units,Lecture,10338R,60,12:30-1:50pm,"Tue, Thu",150,137,0,Rick Berg,ONLINE
AMST-200mg,Introduction to American Studies and Ethnicity,NA,4.0 units,Lecture-Discussion,10345D,60,12:30-1:50pm,"Tue, Thu",76,75,0,Evelyn Alsultany,ONLINE
AMST-200mg,Introduction to American Studies and Ethnicity,NA,4.0 units,Lecture-Discussion,10345D,60,12:30-1:50pm,"Tue, Thu",76,75,0,Evelyn Alsultany,ONLINE
AMST-200mg,Introduction to American Studies and Ethnicity,NA,4.0 units,Lecture-Discussion,10345D,60,12:30-1:50pm,"Tue, Thu",76,75,0,Evelyn Alsultany,ONLINE
AMST-205g,Introduction to American Popular Culture,NA,4.0 units,Lecture-Discussion,10360R,60,9:30-10:50am,"Tue, Thu",65,65,0,Joshua Mitchell,ONLINE
AMST-205g,Introduction to American Popular Culture,NA,4.0 units,Lecture-Discussion,10360R,60,9:30-10:50am,"Tue, Thu",65,65,0,Joshua Mitchell,ONLINE
AMST-205g,Introduction to American Popular Culture,NA,4.0 units,Lecture-Discussion,10360R,60,9:30-10:50am,"Tue, Thu",65,65,0,Joshua Mitchell,ONLINE
AMST-220mgw,The Making of Asian America,NA,4.0 units,Lecture,10371D,60,5:00-6:20pm,"Tue, Thu",26,26,0,Adrian De Leon,ONLINE
AMST-220mgw,The Making of Asian America,NA,4.0 units,Lecture,10371D,60,5:00-6:20pm,"Tue, Thu",26,26,0,Adrian De Leon,ONLINE
AMST-220mgw,The Making of Asian America,NA,4.0 units,Lecture,10371D,60,5:00-6:20pm,"Tue, Thu",26,26,0,Adrian De Leon,ONLINE
AMST-220mgw,The Making of Asian America,NA,4.0 units,Lecture,10371D,60,5:00-6:20pm,"Tue, Thu",26,26,0,Adrian De Leon,ONLINE
AMST-252mgw,Black Social Movements in the U.S.,NA,4.0 units,Lecture,10381D,60,12:00-1:50pm,"Mon, Wed",135,133,0,Francille Wilson,ONLINE
AMST-252mgw,Black Social Movements in the U.S.,NA,4.0 units,Lecture,10381D,60,12:00-1:50pm,"Mon, Wed",135,133,0,Francille Wilson,ONLINE
AMST-252mgw,Black Social Movements in the U.S.,NA,4.0 units,Lecture,10381D,60,12:00-1:50pm,"Mon, Wed",135,133,0,Francille Wilson,ONLINE
AMST-252mgw,Black Social Movements in the U.S.,NA,4.0 units,Lecture,10381D,60,12:00-1:50pm,"Mon, Wed",135,133,0,Francille Wilson,ONLINE
AMST-252mgw,Black Social Movements in the U.S.,NA,4.0 units,Lecture,10381D,60,12:00-1:50pm,"Mon, Wed",135,133,0,Francille Wilson,ONLINE
AMST-274mgw,Exploring Ethnicity Through Film,NA,4.0 units,Lecture,10390R,60,11:00-12:20pm,"Tue, Thu",100,99,0,Joshua Mitchell,ONLINE
AMST-274mgw,Exploring Ethnicity Through Film,NA,4.0 units,Lecture,10390R,60,11:00-12:20pm,"Tue, Thu",100,99,0,Joshua Mitchell,ONLINE
AMST-274mgw,Exploring Ethnicity Through Film,NA,4.0 units,Lecture,10390R,60,11:00-12:20pm,"Tue, Thu",100,99,0,Joshua Mitchell,ONLINE
AMST-274mgw,Exploring Ethnicity Through Film,NA,4.0 units,Lecture,10390R,60,11:00-12:20pm,"Tue, Thu",100,99,0,Joshua Mitchell,ONLINE
AMST-274mgw,Exploring Ethnicity Through Film,NA,4.0 units,Lecture,10390R,60,11:00-12:20pm,"Tue, Thu",100,99,0,Joshua Mitchell,ONLINE
AMST-301gp,"America, the Frontier, and the New West",NA,4.0 units,Lecture,10408D,60,2:00-3:20pm,"Mon, Wed",150,149,0,Chris Finley,ONLINE
AMST-301gp,"America, the Frontier, and the New West",NA,4.0 units,Lecture,10408D,60,2:00-3:20pm,"Mon, Wed",150,149,0,Chris Finley,ONLINE
AMST-301gp,"America, the Frontier, and the New West",NA,4.0 units,Lecture,10408D,60,2:00-3:20pm,"Mon, Wed",150,149,0,Chris Finley,ONLINE
AMST-301gp,"America, the Frontier, and the New West",NA,4.0 units,Lecture,10408D,60,2:00-3:20pm,"Mon, Wed",150,149,0,Chris Finley,ONLINE
AMST-301gp,"America, the Frontier, and the New West",NA,4.0 units,Lecture,10408D,60,2:00-3:20pm,"Mon, Wed",150,149,0,Chris Finley,ONLINE
AMST-330m,Black Music and the Political Imagination,NA,4.0 units,Lecture,10423D,1,9:30-10:50am,"Tue, Thu",19,0,0,Edwin Hill,NA
AMST-337m,Islam in Black America: From Slavery to Hip Hop,NA,4.0 units,Lecture,10417D,60,12:30-1:50pm,"Tue, Thu",30,25,0,Sherman Jackson,ONLINE
AMST-340m,Latina/o LA,NA,4.0 units,Lecture,10418D,60,11:00-12:20pm,"Tue, Thu",24,24,0,Alicia Chavez,ONLINE
AMST-342m,Law and Identities,NA,4.0 units,Lecture,10421D,60,3:00-5:50pm,Tuesday,30,30,0,Alicia Chavez,ONLINE
AMST-343,"Food, Health and Culture in Los Angeles",NA,4.0 units,Lecture,10419D,1,2:00-4:50pm,Wednesday,19,18,0,Sarah Portnoy,ONLINE
AMST-345,Law and American Indian Studies,NA,4.0 units,Lecture,10346D,60,10:00-10:50am,MWF,25,18,0,Deanna Rivera,ONLINE
AMST-350,Junior Seminar in American Studies and Ethnicity: Theories and Methods,NA,4.0 units,Lecture,10424D,60,2:00-4:50pm,Tuesday,19,11,0,Lanita Jacobs,ONLINE
AMST-392,Undergraduate Research Methods,NA,2.0 units,Lecture,10433D,60,4:00-5:50pm,Tuesday,12,5,0,George Sanchez,ONLINE
AMST-406,Social Media Storytelling for Latinx Audiences,NA,2.0 units,Lecture,21198D,60,2:00-3:40pm,Monday,20,7,0,Amara Aguilar,ONLINE
AMST-442,"American Literature, 1920 to the Present",NA,4.0 units,Lecture,32745D,1,11:00-12:20pm,"Tue, Thu",1,0,0,NA,NA
AMST-458m,Race and Ethnicity in Entertainment and the Arts,NA,4.0 units,Lecture,20673D,60,9:30-12:20pm,Wednesday,25,25,0,Taj Frazier,ONLINE
AMST-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,10443D,1,TBA,TBA,12,0,0,NA,OFFICE
AMST-492,Research Methods in American Studies and Ethnicity,NA,4.0 units,Lecture,10442D,60,2:00-4:50pm,Monday,12,7,0,Juan De Lara,ONLINE
AMST-498,Senior Seminar in American Studies and Ethnicity,P,4.0 units,Lecture,10444D,60,2:00-4:50pm,Tuesday,12,0,0,David Roman,NA
AMST-500,Introduction to American Studies and Ethnicity,MC,4.0 units,Lecture,10450D,60,5:00-7:30pm,Monday,12,7,0,John Rowe,ONLINE
AMST-553,"Race, Gender and Sexuality",NA,4.0 units,Lecture,10460D,60,5:00-7:50pm,Wednesday,14,13,0,Chris Finley,ONLINE
AMST-585,Topics in Cultural Theory,NA,"4.0 units, max 8",Lecture,10474R,60,9:00-11:50am,Friday,12,6,0,Dorinne Kondo,ONLINE
AMST-590,Directed Research,NA,1.0-12.0 units,Lecture,10478D,1,TBA,TBA,12,0,0,NA,OFFICE
AMST-593,Practicum in Teaching the Liberal Arts: American Studies,NA,2.0 units,Lecture,10479D,60,1:00-2:20pm,Friday,10,5,0,Alicia Chavez,ONLINE
AMST-599,Special Topics,NA,"2.0-4.0 units, max 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMST-680,Interdisciplinary Research Seminar in Cultural Studies,NA,4.0 units,Lecture,10489R,60,2:00-4:50pm,Wednesday,12,5,0,Adrian De Leon,ONLINE
AMST-700,Theories and Practices of Professional Development,NA,4.0 units,Lecture,10491D,60,4:00-6:30pm,Monday,12,5,0,Nayan Shah,ONLINE
AMST-790,Research,NA,1.0-12.0 units,Lecture,10493D,1,TBA,TBA,10,1,0,John Rowe,OFFICE
AMST-794a,Doctoral Dissertation,NA,2.0 units,Lecture,10495D,1,TBA,TBA,12,6,0,NA,OFFICE
AMST-794b,Doctoral Dissertation,P,2.0 units,Lecture,10496D,1,TBA,TBA,12,0,0,NA,OFFICE
AMST-794c,Doctoral Dissertation,P,2.0 units,Lecture,10497D,1,TBA,TBA,12,2,0,NA,OFFICE
AMST-794d,Doctoral Dissertation,P,2.0 units,Lecture,10498D,1,TBA,TBA,12,0,0,NA,OFFICE
AMST-794z,Doctoral Dissertation,P,0.0 units,Lecture,10499D,1,TBA,TBA,18,12,0,NA,OFFICE
ANAT-521,Head and Neck Anatomy,NA,2.0 units,Lecture,22711D,7,TBA,TBA,60,0,0,NA,OFFICE
ANST-505,Clinical Residency in Nurse Anesthesia I,PM,2.0 units,Lecture-Lab,40305D,46,TBA,TBA,16,0,0,NA,OFFICE
ANST-506,Advanced Principles of Nurse Anesthesia Practice,PM,4.0 units,Lecture,40306R,46,8:00-1:00pm,Tuesday,21,20,0,Teresa Norris,CHP224 & ONLINE
ANST-507,Clinical Residency in Nurse Anesthesia II,PM,2.0 units,Lecture-Lab,40318R,46,TBA,TBA,16,0,0,NA,TBA
ANST-508,Research: Investigative Inquiry,NA,3.0 units,Lecture,40308R,46,8:00-11:00am,Monday,36,0,0,Elizabeth Bamgbose,ONLINE
ANST-509,Advanced Clinical Residency in Nurse Anesthesia I,PM,2.0 units,Lecture-Lab,40320R,46,TBA,TBA,16,0,0,NA,TBA
ANST-511,Advanced Clinical Residency in Nurse Anesthesia II,PM,2.0 units,Lecture-Lab,40311D,46,TBA,TBA,16,0,0,NA,TBA
ANST-512,Research Integration: Capstone Experience,M,2.0 units,Lecture,40312D,46,TBA,TBA,1,0,0,NA,OFFICE
ANST-513,Advanced Clinical Residency in Nurse Anesthesia III,PM,2.0 units,Lecture-Lab,40319R,46,TBA,TBA,16,0,0,NA,TBA
ANST-590,Directed Research,PM,1.0-12.0 units,Lecture,40315R,46,TBA,TBA,5,0,0,NA,TBA
ANST-591,Special Projects,M,"1.0-5.0 units, max 12",Lecture,40316D,46,TBA,TBA,5,0,0,NA,TBA
ANST-603,Anatomy and Advanced Health Assessment,M,4.0 units,Lecture,40324R,46,8:00-12:00pm,Thursday,20,0,0,Michele Gold Elizabeth Bamgbose Nilu Patel,ONLINE
ANST-604,Healthcare Policy for Advocacy in Health Care,NA,3.0 units,Lecture,40325R,46,8:00-12:00pm,Tuesday,20,20,0,Jeffrey Darna,MCH156 & ONLINE
ANST-610,Advanced Physiology for Nurse Anesthesia Practice,M,4.0 units,Lecture,40345R,46,12:00-5:00pm,Wednesday,20,0,0,Elizabeth Bamgbose Mary Karlet Paula Belson,ONLINE
ANST-611,Leadership and Collaborative Practice,M,3.0 units,Lecture,40327R,46,7:30-11:50am,Monday,21,20,0,Jeffrey Darna,MCH156 & ONLINE
ANST-614,Clinical Residency in Nurse Anesthesia I,PM,2.0 units,Lecture-Lab,40329R,46,TBA,TBA,3,0,0,NA,OFFICE
ANST-615,Clinical Residency in Nurse Anesthesia II,PM,2.0 units,Lecture-Lab,40330R,46,TBA,TBA,21,0,0,Elizabeth Bamgbose Jeffrey Darna Erica McCall Jennifer Hogan,TBA
ANST-616,Advanced Clinical Residency in Nurse Anesthesia I,PM,2.0 units,Lecture-Lab,40331R,46,TBA,TBA,2,0,0,Elizabeth Bamgbose,TBA
ANST-617,Advanced Clinical Residency in Nurse Anesthesia II,PM,2.0 units,Lecture-Lab,40332R,46,TBA,TBA,2,0,0,Elizabeth Bamgbose,TBA
ANST-618,Advanced Clinical Residency in Nurse Anesthesia III,PM,2.0 units,Lecture-Lab,40333R,46,TBA,TBA,21,0,0,Elizabeth Bamgbose Jeffrey Darna Erica McCall Jennifer Hogan,TBA
ANST-620a,Clinical Synthesis I,PM,1.0 unit,Lecture,40335R,46,12:00-7:00pm,Monday,21,0,0,Tahira Smith-Aifesehi Regalado Valerio,NA
ANST-621b,Clinical Synthesis II,PM,1.0 unit,Lecture,40338R,46,12:30-4:00pm,Monday,21,20,0,Jeffrey Darna,MCH256 & ONLINE
ANST-631,Clinical Synthesis I,M,2.0 units,Lecture,40349R,46,12:30-4:30pm,Monday,20,20,0,Elizabeth Bamgbose Tahira Smith-Aifesehi Regalado Valerio,CHP233A
ANST-694a,Doctoral Capstone Project,PM,2.0 units,Lecture,40340R,46,12:00-4:00pm,Friday,20,0,0,Elizabeth Bamgbose,ONLINE
ANST-694b,Doctoral Capstone Project,PMC,1.0 unit,Lecture,40341R,46,12:00-4:00pm,Friday,21,0,0,Elizabeth Bamgbose,ONLINE
ANST-694c,Doctoral Capstone Project,PMC,1.0 unit,Lecture,40342R,46,12:00-4:00pm,Friday,20,0,0,Elizabeth Bamgbose,ONLINE
ANTH-140g,Mesoamerican Cosmovision and Culture,NA,4.0 units,Lecture,10601R,60,2:00-3:20pm,"Mon, Wed",100,79,0,Eric Heller,ONLINE
ANTH-140g,Mesoamerican Cosmovision and Culture,NA,4.0 units,Lecture,10601R,60,2:00-3:20pm,"Mon, Wed",100,79,0,Eric Heller,ONLINE
ANTH-140g,Mesoamerican Cosmovision and Culture,NA,4.0 units,Lecture,10601R,60,2:00-3:20pm,"Mon, Wed",100,79,0,Eric Heller,ONLINE
ANTH-140g,Mesoamerican Cosmovision and Culture,NA,4.0 units,Lecture,10601R,60,2:00-3:20pm,"Mon, Wed",100,79,0,Eric Heller,ONLINE
ANTH-200Lg,The Human Animal,NA,4.0 units,Lecture,38511D,60,2:00-3:20pm,"Mon, Wed",182,179,0,Craig Stanford,ONLINE
ANTH-201g,Principles of Human Organization,NA,4.0 units,Lecture,10610R,1,1:00-1:50pm,MWF,100,95,0,Thomas Ward,SGM101 & ONLINE
ANTH-201g,Principles of Human Organization,NA,4.0 units,Lecture,10610R,1,1:00-1:50pm,MWF,100,95,0,Thomas Ward,SGM101 & ONLINE
ANTH-201g,Principles of Human Organization,NA,4.0 units,Lecture,10610R,1,1:00-1:50pm,MWF,100,95,0,Thomas Ward,SGM101 & ONLINE
ANTH-202g,Archaeology: Our Human Past,NA,4.0 units,Lecture,10615R,60,9:30-10:50am,"Tue, Thu",101,99,0,Tracie Mayfield,ONLINE
ANTH-202g,Archaeology: Our Human Past,NA,4.0 units,Lecture,10615R,60,9:30-10:50am,"Tue, Thu",101,99,0,Tracie Mayfield,ONLINE
ANTH-202g,Archaeology: Our Human Past,NA,4.0 units,Lecture,10615R,60,9:30-10:50am,"Tue, Thu",101,99,0,Tracie Mayfield,ONLINE
ANTH-205g,Introduction to Global Studies and Overseas Research,NA,4.0 units,Lecture-Discussion,10618D,60,5:00-6:20pm,"Tue, Thu",37,31,0,Emily Zeamer,ONLINE
ANTH-205g,Introduction to Global Studies and Overseas Research,NA,4.0 units,Lecture-Discussion,10618D,60,5:00-6:20pm,"Tue, Thu",37,31,0,Emily Zeamer,ONLINE
ANTH-205g,Introduction to Global Studies and Overseas Research,NA,4.0 units,Lecture-Discussion,10618D,60,5:00-6:20pm,"Tue, Thu",37,31,0,Emily Zeamer,ONLINE
ANTH-250g,Race and Sexual Politics in Southeast Asia,NA,4.0 units,Lecture-Discussion,10619D,60,11:00-12:20pm,"Tue, Thu",23,23,0,Janet Hoskins,ONLINE
ANTH-250g,Race and Sexual Politics in Southeast Asia,NA,4.0 units,Lecture-Discussion,10619D,60,11:00-12:20pm,"Tue, Thu",23,23,0,Janet Hoskins,ONLINE
