Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
ASTE-331a,Spacecraft Systems Engineering,P,3.0 units,Lecture,28489R,60,12:30-3:20pm,Friday,35,25,0,Jim Chase,ONLINE
ASTE-470,Spacecraft Propulsion,C,3.0 units,Lecture,29117R,60,4:00-6:40pm,Friday,90,70,0,Mike Gruntman,ONLINE
ASTE-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,29120R,1,TBA,TBA,20,4,0,David Barnhart,RRB227 & ONLINE
ASTE-527,Space Exploration Architectures Concept Synthesis Studio,C,3.0 units,Lecture,29134R,73,6:40-9:20pm,Tuesday,7,4,0,Madhu Thangavelu,ONLINE
ASTE-556,Spacecraft Structural Dynamics,C,3.0 units,Lecture,29141R,48,6:40-9:20pm,Wednesday,30,6,0,Oscar Alvarez,OHE120 & ONLINE
ASTE-571,Solid Rocket Propulsion,P,3.0 units,Lecture,28490R,73,7:00-9:40pm,Thursday,30,9,0,David Reese,ONLINE
ASTE-577,Entry and Landing Systems for Planetary Surface Exploration,M,3.0 units,Lecture,28482R,73,6:40-9:20pm,Monday,40,24,0,Anita Sengupta,ONLINE
ASTE-589,Solar System Navigation,P,3.0 units,Lecture,29186R,73,6:40-9:20pm,Wednesday,20,8,0,Gerald Hintz Rodney Anderson Troy Goodson,ONLINE
ASTE-594b,Master's Thesis,P,2.0 units,Lecture,29182D,48,TBA,TBA,10,0,0,Mike Gruntman,RRB227 & ONLINE
ASTE-594z,Master's Thesis,P,0.0 units,Lecture,29183D,48,TBA,TBA,10,0,0,Mike Gruntman,RRB227 & ONLINE
ASTE-694b,Thesis,P,2.0 units,Lecture,29192D,48,TBA,TBA,10,0,0,Dan Erwin Joseph Wang,RRB227 & ONLINE
ASTE-694z,Thesis,P,0.0 units,Lecture,29193D,48,TBA,TBA,10,0,0,Dan Erwin,RRB227 & ONLINE
ASTE-794b,Doctoral Dissertation,P,2.0 units,Lecture,29196D,48,TBA,TBA,20,2,0,Mike Gruntman Dan Erwin Joseph Wang Azad Madni,RRB227 & ONLINE
ASTE-794d,Doctoral Dissertation,P,2.0 units,Lecture,29198D,48,TBA,TBA,20,0,0,Mike Gruntman Dan Erwin Joseph Wang Azad Madni,RRB227 & ONLINE
ASTE-794z,Doctoral Dissertation,P,0.0 units,Lecture,29199D,48,TBA,TBA,20,1,0,Dan Erwin Joseph Wang Azad Madni,RRB227 & ONLINE
ASTR-450,Stellar Astrophysics,P,4.0 units,Lecture,50849R,60,2:00-3:20pm,MWF,19,16,0,Geraldine Peters,ONLINE
ASTR-540,Advanced Cosmology,P,3.0 units,Lecture,50870R,60,12:00-1:50pm,"Tue, Thu",12,9,0,Elena Pierpaoli,ONLINE
BAEP-452,Feasibility Analysis,P,4.0 units,Lecture,14381R,60,10:00-11:50am,"Mon, Wed",35,38,0,Jill Kickul,ONLINE
BAEP-453,Venture Management,P,4.0 units,Lecture,14383R,60,6:00-9:20pm,Tuesday,50,42,0,Elizabeth Amini,ONLINE
BAEP-472,The Science of Peak Performance,C,2.0 units,Lecture,14435R,60,6:00-7:50pm,Tuesday,101,97,0,Glenn Fox,ONLINE
BAEP-475,Entertainment Entrepreneurship,C,2.0 units,Lecture,14395D,60,2:00-3:50pm,Monday,48,49,0,Michael Napoliello,ONLINE
BAEP-480,Entrepreneurial Family Business,C,4.0 units,Lecture,14391R,60,4:00-5:50pm,"Tue, Thu",38,39,0,Albert Napoli,ONLINE
BAEP-497,Field Project in Entrepreneurship,C,"1.0-2.0 units, max 4",Lecture,14397D,60,TBA,TBA,10,1,0,Glenn Fox,ONLINE
BAEP-551,Introduction to New Ventures,MC,3.0 units,Lecture,14433D,693,9:00-5:00pm,MTuWThF,75,56,0,Thomas Knapp,ONLINE
BAEP-552,Venture Feasibility,MC,3.0 units,Lecture,14414D,71,6:30-9:30pm,Thursday,58,32,0,Albert Napoli,ONLINE
BAEP-553,Cases in New Venture Management,MC,1.5-3.0 units,Lecture,14416R,71,2:00-4:50pm,Wednesday,77,44,0,Steven Mednick,ONLINE
BAEP-556,Technology Feasibility,MC,3.0 units,Lecture,14418R,71,6:30-9:30pm,Monday,52,49,0,Pai-Ling Yin,ONLINE
BAEP-558,The Entrepreneurial Advisor: Problem Solving for Early-Stage Companies,MC,1.5-3.0 units,Lecture,14412D,71,6:30-9:30pm,Wednesday,72,53,0,Jeremy Dann,ONLINE
BAEP-559,Investing in New Ventures,MC,3.0 units,Lecture,14420R,71,6:30-9:30pm,Tuesday,77,63,0,Scott Lenet Selina Troesch Munster,ONLINE
BAEP-571,Social Innovation Design,MC,3.0 units,Lecture,14424D,71,6:30-9:30pm,Tuesday,72,71,0,Abby Fifer Mandell,ONLINE
BAEP-591,Social Entrepreneurship,MC,2.0-3.0 units,Lecture,14432D,71,6:30-9:30pm,Monday,75,74,0,Adlai Wertman,ONLINE
BAEP-595,Internship in Business Entrepreneurship,MC,"0.5-2.0 units, max 9",Lecture,14411D,71,TBA,TBA,5,2,0,Adlai Wertman Michael Rivera,ONLINE
BIOC-594a,Master's Thesis,C,2.0 units,Lecture,40370D,46,TBA,TBA,25,15,0,Judd Rice,OFFICE
BIOC-594b,Master's Thesis,PC,2.0 units,Lecture,40375D,46,TBA,TBA,25,0,0,Judd Rice,OFFICE
BIOC-594z,Master's Thesis,PC,0.0 units,Lecture,40380D,46,TBA,TBA,25,0,0,Judd Rice,OFFICE
BIOC-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,40366D,46,TBA,TBA,30,0,0,Judd Rice,OFFICE
BIOC-790,Research,C,1.0-12.0 units,Lecture,40386D,46,TBA,TBA,95,0,0,Peggy Farnham,OFFICE
BIOC-794a,Doctoral Dissertation,C,2.0 units,Lecture,40389D,46,TBA,TBA,20,0,0,Peggy Farnham,OFFICE
BIOC-794b,Doctoral Dissertation,PC,2.0 units,Lecture,40395D,46,TBA,TBA,40,0,0,Peggy Farnham,OFFICE
BIOC-794c,Doctoral Dissertation,PC,2.0 units,Lecture,40405D,46,TBA,TBA,20,0,0,Peggy Farnham,OFFICE
BIOC-794d,Doctoral Dissertation,PC,2.0 units,Lecture,40410D,46,TBA,TBA,20,0,0,Peggy Farnham,OFFICE
BIOC-794z,Doctoral Dissertation,PC,0.0 units,Lecture,40415D,46,TBA,TBA,40,0,0,Peggy Farnham,OFFICE
BISC-290,Introduction to Biological Research,P,"2.0-4.0 units, max 4",Lecture,13015D,1,TBA,TBA,15,0,0,Christa Bancroft,OFFICE
BISC-315L,Introduction to Ecology,P,4.0 units,Lecture,13299R,1,2:00-3:20pm,"Mon, Wed",19,12,0,Julie Hopper,KDC236
BISC-320Lg,Molecular Biology,P,4.0 units,Lecture,13019R,60,11:00-11:50am,MWF,264,153,0,Oscar Aparicio Irene Chiolo Carolyn Phillips,ONLINE
BISC-320Lg,Molecular Biology,P,4.0 units,Lecture,13019R,60,11:00-11:50am,MWF,264,153,0,Oscar Aparicio Irene Chiolo Carolyn Phillips,ONLINE
BISC-320Lg,Molecular Biology,P,4.0 units,Lecture,13019R,60,11:00-11:50am,MWF,264,153,0,Oscar Aparicio Irene Chiolo Carolyn Phillips,ONLINE
BISC-325,Genetics,P,4.0 units,Lecture,13340R,1,1:00-1:50pm,MWF,144,63,0,Sergey Nuzhdin Ian Ehrenreich,TGF104 & ONLINE
BISC-330L,Biochemistry,P,4.0 units,Lecture,13330R,60,12:00-12:50pm,MWF,60,56,0,Christa Bancroft,ONLINE
BISC-403,Advanced Molecular Biology,P,4.0 units,Lecture,13028R,60,12:30-1:50pm,"Tue, Thu",40,32,0,Susan L Forsburg John Tower,ONLINE
BISC-406L,Biotechnology,P,4.0 units,Lecture,13029R,60,9:00-9:50am,"Tue, Thu",18,16,0,Christa Bancroft,ONLINE
BISC-421,Neurobiology,P,4.0 units,Lecture,13033R,60,11:00-11:50am,MWF,200,161,0,Judith Hirsch Emily Liman David McKemy,ONLINE
BISC-438,Nutritional Biochemistry,P,4.0 units,Lecture,13438R,60,3:00-3:50pm,MWF,25,24,0,Grayson Jaggers,ONLINE
BISC-450L,Principles of Immunology,P,4.0 units,Lecture,13450R,60,12:30-1:50pm,"Tue, Thu",34,32,0,Raffaella Ghittoni,ONLINE
BISC-473L,Biological Oceanography,PC,4.0 units,Lecture,13551R,60,2:00-3:20pm,"Tue, Thu",19,13,0,Naomi Levine Cameron Thrash,ONLINE
BISC-486,"Regenerative Medicine: Principles, Paradigms and Practice",P,4.0 units,Lecture,13487R,60,5:30-8:20pm,Monday,30,20,0,Andrew McMahon,ONLINE
BISC-493x,Honors Seminar,PC,"1.0 units, max 4",Lecture,13493D,60,12:00-12:50pm,Wednesday,19,19,0,John Tower Andrew Gracey,ONLINE
BISC-494x,Honors Thesis,PC,2.0 units,Lecture,13494D,60,12:00-12:50pm,Wednesday,19,3,0,John Tower Andrew Gracey,ONLINE
BISC-544,Advanced Reading in Molecular Biology,MC,"1.0-2.0 units, max 4",Lecture,13507D,60,11:00-12:00pm,Friday,19,18,0,Moh El-Naggar,ONLINE
BISC-572,Medical Physiology I,C,4.0 units,Lecture,40673D,46,3:30-5:00pm,MTuTh,46,12,0,Harvey Kaslow Jang-Hyun Youn E. Todd Schroeder Michael Jakowec Andrew Cheng Jon Detterich Ray Matthews John Wood Michael Bowdish Georgina Gyarmati Alicia McDonough Janos Peti Peterdi Kenneth Hallows Wei Li Beiyun Zhou Thomas Keens Laura Perin Gallandt,ONLINE
BISC-588,Introduction to Bioinformatics,MC,2.0 units,Lecture,13588D,60,1:00-3:00pm,Friday,12,12,0,Cameron Thrash,ONLINE
BISC-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,13596D,1,TBA,TBA,10,0,0,Christa Bancroft,OFFICE
BME-202,Control and Communication in the Nervous System,P,4.0 units,Lecture,29209D,60,9:30-10:50am,"Tue, Thu",35,33,0,Bartlett Mel,ONLINE
BME-403L,Physiological Systems,P,4.0 units,Lecture,29220D,60,8:00-9:20am,"Mon, Wed",36,30,0,Stan Yamashiro,ONLINE
BME-404,Orthopaedic Biomechanics,P,4.0 units,Lecture,29225D,1,5:00-6:40pm,"Mon, Wed",35,17,0,Edward Ebramzadeh,SGM101 & ONLINE
BME-405L,Senior Projects: Measurements and Instrumentation,P,4.0 units,Lecture,29230D,60,11:00-12:20pm,"Tue, Thu",36,32,0,Jean-Michel Maarek,ONLINE
BME-413,Bioengineering Signals and Systems,P,4.0 units,Lecture,29240D,60,12:00-1:50pm,"Mon, Wed",62,61,0,Brent Liu,ONLINE
BME-423,Statistical Methods in Biomedical Engineering,P,4.0 units,Lecture,29250D,60,10:00-11:50am,"Mon, Wed",35,34,0,David D'Argenio,ONLINE
BME-430,Principles and Applications of Systems Biology,P,4.0 units,Lecture,29253R,60,2:00-3:20pm,"Tue, Thu",24,8,0,Stacey Finley,ONLINE
BUAD-101,Freshman Leadership Seminar,M,2.0 units,Lecture,14472D,60,10:00-11:50am,Friday,101,81,0,Carl Voigt,ONLINE
BUAD-111,World Bachelor in Business Program Freshman Academy,M,2.0 units,Lecture,14474D,60,10:00-11:50am,Friday,60,52,0,Gerald Giaquinta,ONLINE
BUAD-215x,Foundations of Business Finance,P,4.0 units,Lecture,14495R,60,8:00-9:50am,"Mon, Wed",75,66,0,Yaron Levi,ONLINE
BUAD-281,Introduction to Managerial Accounting,P,3.0 units,Lecture,14520D,60,8:00-9:20am,"Tue, Thu",52,46,0,Chrislynn Freed,ONLINE
BUAD-304,Organizational Behavior and Leadership,C,4.0 units,Lecture,14720R,60,8:00-9:50am,"Mon, Wed",48,47,0,Michael McGrath,ONLINE
BUAD-305,Abridged Core Concepts of Accounting Information,M,4.0 units,Lecture,14765D,60,8:00-9:50am,"Tue, Thu",49,47,0,Zivia Wilson Sweeney,ONLINE
BUAD-306,Business Finance,P,4.0 units,Lecture,14686R,60,4:00-5:50pm,"Tue, Thu",72,68,0,Ekaterina Neretina Yaron Levi,ONLINE
BUAD-310g,Applied Business Statistics,C,4.0 units,Lecture,14882R,60,8:00-9:10am,"Mon, Wed",144,132,0,Lorena Martin,ONLINE
BUAD-310g,Applied Business Statistics,C,4.0 units,Lecture,14882R,60,8:00-9:10am,"Mon, Wed",144,132,0,Lorena Martin,ONLINE
BUAD-312g,Statistics and Data Science for Business,C,4.0 units,Lecture,14928R,60,10:00-11:50am,"Tue, Thu",36,27,0,Jacob Bien,ONLINE
BUAD-312g,Statistics and Data Science for Business,C,4.0 units,Lecture,14928R,60,10:00-11:50am,"Tue, Thu",36,27,0,Jacob Bien,ONLINE
BUAD-315x,Basics of Project and Operations Management for Non-Majors,M,2.0 units,Lecture,14978R,431,4:00-5:50pm,"Tue, Thu",40,32,0,Cosimo Arnesano,ONLINE
BUAD-425,Data Analysis for Decision Making,P,2.0 units,Lecture,15053R,60,10:00-11:50am,Monday,48,44,0,Feng Chen,ONLINE
BUAD-490,Directed Research,C,"1.0-8.0 units, max 12",Lecture,15107D,60,TBA,TBA,20,4,0,Gerald Giaquinta,ONLINE
BUAD-494,Marshall Honors Research and Thesis,PMC,"2.0 units, max 4",Lecture,15122R,60,1:00-2:50pm,Friday,10,8,0,Vincenzo Quadrini,ONLINE
BUAD-495,Practicum in Business Issues (Internship),C,"1.0 units, max 12",Lecture,15086D,133,TBA,TBA,30,10,0,Ellecia Williams,ONLINE
BUAD-497,Strategic Management,P,4.0 units,Lecture,15092R,60,8:00-9:50am,"Mon, Wed",48,48,0,Christine El Haddad,ONLINE
BUCO-552,Defining and Communicating Your Professional Value,MC,1.5 units,Lecture,15188R,415,12:30-1:50pm,"Tue, Thu",30,14,0,Kirk Snyder,ONLINE
BUCO-593,Independent Research in Management Communication,C,"0.5-4.0 units, max 12",Lecture,15165D,71,TBA,TBA,10,1,0,Peter Cardon,ONLINE
BUCO-633,Writing a Journal Article for Publication,C,"2.0 units, max 4",Lecture,15185D,71,2:00-3:20pm,Wednesday,10,4,0,Lee Cerling,ONLINE
BUCO-636,Communication for Doctoral Students: Tutorial,PMC,"1.0 units, max 4",Lecture,15186D,71,TBA,Thursday,5,0,0,Lee Cerling,ONLINE
CBY-594a,Master's Thesis,C,2.0 units,Lecture,22321D,1,TBA,TBA,25,0,0,Michael Paine,OFFICE
CBY-594b,Master's Thesis,PC,2.0 units,Lecture,22322D,1,TBA,TBA,25,0,0,Michael Paine,OFFICE
CBY-594z,Master's Thesis,PC,0.0 units,Lecture,22323D,1,TBA,TBA,25,0,0,Michael Paine,OFFICE
CBY-794a,Doctoral Dissertation,C,2.0 units,Lecture,22325D,1,TBA,TBA,25,1,0,Michael Paine,OFFICE
CBY-794b,Doctoral Dissertation,PC,2.0 units,Lecture,22326D,1,TBA,TBA,25,0,0,Michael Paine,OFFICE
CBY-794c,Doctoral Dissertation,PC,2.0 units,Lecture,22327D,1,TBA,TBA,25,1,0,Michael Paine,OFFICE
CBY-794d,Doctoral Dissertation,PC,2.0 units,Lecture,22328D,1,TBA,TBA,25,2,0,Michael Paine,OFFICE
CBY-794z,Doctoral Dissertation,PC,0.0 units,Lecture,22329D,1,TBA,TBA,25,3,0,Michael Paine,OFFICE
CE-215,Statics and Dynamics,P,4.0 units,Lecture,29609R,60,11:00-12:50pm,"Mon, Wed",39,30,0,Vincent Lee,ONLINE
CE-334L,Mechanical Behavior of Materials,P,4.0 units,Lecture,29636R,1,2:00-3:20pm,"Mon, Wed",29,14,0,Bora Gencturk,SGM101 & ONLINE
CE-358L,Elementary Theory of Structures,P,4.0 units,Lecture,29644D,1,9:00-10:50am,"Tue, Thu",55,22,0,Mihailo Trifunac,HAR101 & ONLINE
CE-453,Water Quality Science and Engineering,P,4.0 units,Lecture,29672R,60,6:00-9:20pm,Thursday,20,8,0,Massoud Pirbazari,ONLINE
CE-456,Structural Design I,P,4.0 units,Lecture,29673R,60,2:00-3:50pm,"Tue, Thu",40,35,0,Gregg Brandow,ONLINE
CE-459,Introduction to Structural Dynamics,P,2.0 units,Lecture,29674R,60,2:00-3:50pm,Wednesday,20,3,0,Sami Masri,ONLINE
CE-461,Construction Estimating,C,4.0 units,Lecture,29610D,586,TBA,ThFS,23,22,0,John Cowles,DEN@Viterbi
CE-470,Building Information Modeling: Project Visualization and Sim,C,4.0 units,Lecture,29615D,60,1:30-4:50pm,Thursday,27,21,0,Burcin Becerik,ONLINE
CE-471,Principles of Transportation Engineering,P,4.0 units,Lecture,29698R,60,6:00-7:50pm,"Tue, Thu",30,12,0,Ketan Savla,ONLINE
CE-476,Design of Hydraulic Systems,P,4.0 units,Lecture,29706R,60,4:00-5:50pm,"Tue, Thu",28,8,0,Jj Lee,ONLINE
CE-485,Water Treatment Design,P,4.0 units,Lecture,29712R,1,6:30-9:50pm,Wednesday,23,14,0,Wonho Song,GFS207 & ONLINE
CE-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,29715D,1,TBA,TBA,30,0,0,Carter Wellford,OFFICE & ONLINE
CE-523,Physiochemical Processes in Environmental Engineering,P,4.0 units,Lecture,29736R,73,11:00-12:50pm,"Mon, Wed",30,20,0,Amy Childress,ONLINE
CE-527,Climate Change and Atmospheric Aerosols,C,4.0 units,Lecture,31420R,73,3:30-6:10pm,Wednesday,25,9,0,George Ban-Weiss,ONLINE
CE-541,Dynamics of Structures,C,4.0 units,Lecture,29781R,48,1:30-4:50pm,Monday,30,3,0,Sami Masri,OHE100B & ONLINE
CE-594a,Master's Thesis,C,2.0 units,Lecture,29809D,48,TBA,TBA,5,0,0,Burcin Becerik,OFFICE & ONLINE
CE-594b,Master's Thesis,PC,2.0 units,Lecture,29810D,48,TBA,TBA,5,0,0,Burcin Becerik,OFFICE & ONLINE
CE-794a,Doctoral Dissertation,C,2.0 units,Lecture,29830D,48,TBA,TBA,15,2,0,Burcin Becerik,OFFICE & ONLINE
CE-794b,Doctoral Dissertation,PC,2.0 units,Lecture,29831R,48,TBA,TBA,15,0,0,Burcin Becerik,OFFICE & ONLINE
CE-794c,Doctoral Dissertation,PC,2.0 units,Lecture,29832R,48,TBA,TBA,15,2,0,Burcin Becerik,OFFICE & ONLINE
CE-794d,Doctoral Dissertation,PC,2.0 units,Lecture,29833R,48,TBA,TBA,15,1,0,Burcin Becerik,OFFICE & ONLINE
CE-794z,Doctoral Dissertation,PC,0.0 units,Lecture,29834D,48,TBA,TBA,15,0,0,Burcin Becerik,OFFICE & ONLINE
CHE-305,Numerical and Statistical Analysis for Chemical Engineers,P,4.0 units,Lecture,29407D,60,2:00-3:50pm,"Mon, Wed",45,42,0,Nicholas Graham,ONLINE
CHE-430,Principles and Applications of Systems Biology,P,4.0 units,Lecture,29253R,60,2:00-3:20pm,"Tue, Thu",24,8,0,Stacey Finley,ONLINE
CHE-444bL,Chemical Engineering Laboratory,P,2.0 units,Lecture,29454D,60,8:30-9:50am,Wednesday,35,1,0,Jincai Chang,ONLINE
CHE-444cL,Chemical Engineering Laboratory,P,2.0 units,Lecture,29446D,1,8:30-9:50am,Friday,40,36,0,Jincai Chang,TBA & ONLINE
CHE-450,Sustainable Energy,P,4.0 units,Lecture,29406D,60,12:00-1:50pm,"Mon, Wed",30,12,0,Shaama Mallikarjun Sharada,ONLINE
CHE-460L,Chemical Process Dynamics and Control,P,4.0 units,Lecture,29431D,60,9:00-10:50am,"Mon, Wed",40,40,0,Robert Young,ONLINE
CHE-463L,Introduction to Transport Processes in Porous Media,P,4.0 units,Lecture,32208D,1,3:30-6:10pm,Wednesday,28,6,0,Kristian Jessen,TBA & ONLINE
CHE-485,Computer-Aided Chemical Process Design,P,4.0 units,Lecture,29436D,60,2:00-3:50pm,"Tue, Thu",45,37,0,Robert Young,ONLINE
CHE-487,Nanotechnology and Nanoscale Engineering through Chemical Pr,P,4.0 units,Lecture,29438D,60,2:00-3:50pm,"Mon, Wed",30,19,0,Ted Lee,ONLINE
CHE-491,Nanotechnology Research for Undergraduates,PC,"2.0 units, max 4",Lecture,29442D,1,TBA,TBA,17,0,0,Ted Lee,OFFICE
CHE-501,Modeling and Analysis of Chemical Engineering Systems,C,4.0 units,Lecture,29460D,73,8:30-10:20am,"Mon, Wed",45,19,0,Muhammad Sahimi,ONLINE
CHE-510,Energy and Process Efficiency,C,3.0 units,Lecture,29463D,73,5:00-7:40pm,Tuesday,40,16,0,Virgil Adumitroaie,ONLINE
CHE-542,Chemical Engineering Kinetics,P,4.0 units,Lecture,29469D,34,11:30-1:20pm,"Mon, Wed",45,2,0,Theo Tsotsis,DEN@Viterbi
CHEM-105aLg,General Chemistry,P,4.0 units,Lecture,17218R,60,9:00-9:50am,MWF,200,51,0,Smaranda Marinescu Oleg Prezhdo,ONLINE
CHEM-105aLg,General Chemistry,P,4.0 units,Lecture,17218R,60,9:00-9:50am,MWF,200,51,0,Smaranda Marinescu Oleg Prezhdo,ONLINE
CHEM-105aLg,General Chemistry,P,4.0 units,Lecture,17218R,60,9:00-9:50am,MWF,200,51,0,Smaranda Marinescu Oleg Prezhdo,ONLINE
CHEM-105bL,General Chemistry,P,4.0 units,Lecture,17301R,60,7:00-8:20pm,"Tue, Thu",75,27,0,Jessica Parr,ONLINE
CHEM-107Lg,General Chemistry for Chemistry Majors,M,4.0 units,Lecture,17333D,60,11:00-11:50am,MWF,72,68,0,Alexander Benderskii,ONLINE
CHEM-107Lg,General Chemistry for Chemistry Majors,M,4.0 units,Lecture,17333D,60,11:00-11:50am,MWF,72,68,0,Alexander Benderskii,ONLINE
CHEM-107Lg,General Chemistry for Chemistry Majors,M,4.0 units,Lecture,17333D,60,11:00-11:50am,MWF,72,68,0,Alexander Benderskii,ONLINE
CHEM-250x,Organic Chemistry Tutorial A,P,2.0 units,Lecture,17371R,60,3:30-4:50pm,Monday,24,13,0,Rebecca Broyer,ONLINE
CHEM-290cL,Special Laboratory,P,1.0 unit,Lecture-Lab,17376D,60,TBA,TBA,5,1,0,Surya Prakash,ONLINE
CHEM-290dL,Special Laboratory,P,1.0 unit,Lecture-Lab,17378D,60,TBA,TBA,5,2,0,Surya Prakash,ONLINE
CHEM-300L,Analytical Chemistry,P,4.0 units,Lecture-Discussion,17385D,60,10:00-10:50am,MWF,50,40,0,Sri Narayan Michael Inkpen,ONLINE
CHEM-322aL,Organic Chemistry,P,4.0 units,Lecture,17394R,60,9:00-9:50am,MWF,150,81,0,Thomas Bertolini,ONLINE
CHEM-322bL,Organic Chemistry,P,4.0 units,Lecture,17460R,60,10:00-10:50am,MWF,200,142,0,Barry Thompson,ONLINE
CHEM-325aL,Organic Chemistry,PM,4.0 units,Lecture,17508D,60,1:00-1:50pm,MWF,74,66,0,Kyung Jung,ONLINE
CHEM-330L,Biochemistry,P,4.0 units,Lecture,13330R,60,12:00-12:50pm,MWF,60,56,0,Christa Bancroft,ONLINE
CHEM-350,Molecular Principles of Biochemistry,P,4.0 units,Lecture,17520R,60,9:30-10:50am,"Tue, Thu",150,140,0,Chiho Mak,ONLINE
CHEM-426,Advanced Organic Chemistry,P,4.0 units,Lecture,17526R,60,9:30-10:50am,"Tue, Thu",28,24,0,Chao Zhang,ONLINE
CHEM-430,Physical Chemistry: Thermodynamics and Kinetics,P,4.0 units,Lecture,17530R,60,11:00-11:50am,MWF,51,48,0,Jahan Dawlaty,ONLINE
CHEM-467,Advanced Chemical Biology Laboratory,P,2.0 units,Lecture-Lab,17548R,1,2:00-6:50pm,Thursday,10,3,0,Peter Qin,SGM301 & ONLINE
CHEM-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,17552D,1,TBA,TBA,25,14,0,Surya Prakash,OFFICE & ONLINE
CHEM-494x,Advanced Research Experience,P,"2.0-4.0 units, max 4",Lecture,17554D,1,TBA,TBA,5,1,0,Surya Prakash,OFFICE & ONLINE
CHEM-516,"Synthesis, Reactivity and Mechanism in Inorganic and Organometallic Chemistry",P,4.0 units,Lecture,17561R,60,9:00-9:50am,MWThF,25,21,0,Megan Fieser,ONLINE
CHEM-545,Theory and Practice of Molecular Electronic Structure,P,4.0 units,Lecture,17573R,60,10:30-11:50am,"Tue, Thu",20,8,0,Anna Krylov,ONLINE
CJ-500,Criminology,MC,2.0 units,Lecture,70125D,988,6:00-7:00pm,Wednesday,40,27,0,Steven Lurie Michael Chen Christopher Montante Nicolas Perez,ONLINE
CJ-515,Applied Research Methods for Criminal Justice,MC,2.0 units,Lecture,70140D,981,6:00-7:00pm,Thursday,40,18,0,Mischelle Van Brakle,ONLINE
CJ-535,Youthful Offenders,MC,2.0 units,Lecture,70160D,981,6:00-7:00pm,Thursday,40,24,0,Samantha Buckingham Joseph Cortez,ONLINE
CJ-545,Criminal Investigations,MC,2.0 units,Lecture,70170D,988,6:00-7:00pm,Thursday,40,21,0,Mari Kong Michael Chen Christopher Montante Nicolas Perez,ONLINE
CJ-550,Corrections and Community Supervision,MC,2.0 units,Lecture,70175D,981,6:00-7:00pm,Thursday,40,19,0,Juan Mejia,ONLINE
CJ-555,Making a Difference in Criminal Justice,MC,2.0 units,Lecture,70180D,981,6:00-7:00pm,Tuesday,40,9,0,Theodore Johnson,ONLINE
CLAS-410a,Research in Classical Studies,M,2.0 units,Lecture,19832R,1,TBA,Friday,10,2,0,Susan Lape,OFFICE
CLAS-410b,Research in Classical Studies,PM,2.0 units,Lecture,19839R,1,TBA,TBA,10,3,0,Lucas Herchenroeder,OFFICE
CLAS-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,19840D,1,TBA,TBA,10,1,0,Ann Marie Yasin,OFFICE
CLAS-593x,Practicum in Teaching Liberal Arts: Classics,MC,2.0 units,Lecture,19851R,60,9:00-10:30am,Wednesday,5,2,0,Christelle Fischer-Bovet,ONLINE
CMGT-591,Communication Internship,MC,"1.0-2.0 units, max 3",Lecture,21800D,166,TBA,TBA,10,1,0,Daniela Baroffio,OFFICE
CMPP-548,Introduction to Producing for Television,M,2.0 units,Lecture,19564D,37,7:00-10:00pm,Wednesday,24,23,0,Jon Kroll Katie Marsh,ONLINE
CMPP-565,Scheduling and Budgeting,M,4.0 units,Lecture,19555D,37,7:30-10:30pm,Wednesday,24,23,0,Janet Graham Elizabeth Sayre,ONLINE
CMPP-566,Finance,M,2.0 units,Lecture,19557D,37,7:30-10:30pm,Thursday,24,23,0,David Hutkin Stuart Pollok,ONLINE
CMPP-589a,Graduate Film Business Seminar,M,3.0 units,Lecture,19567D,37,7:00-10:00pm,Thursday,24,23,0,Jeffrey Korchek,"ONLINE, ONLINE"
CNB-502L,Advanced Regional Anatomy I,PC,2.0 units,Lecture,40459R,46,1:00-3:00pm,Monday,10,6,0,Myra Laird,ONLINE
CNB-504L,Human Skeletal Anatomy,PC,3.0 units,Lecture,40460R,46,9:00-10:15am,Tuesday,10,7,0,Kristian Carlson Ellie McNutt,ONLINE
CNB-572,Medical Physiology I,C,4.0 units,Lecture,40673D,46,3:30-5:00pm,MTuTh,46,12,0,Harvey Kaslow Jang-Hyun Youn E. Todd Schroeder Michael Jakowec Andrew Cheng Jon Detterich Ray Matthews John Wood Michael Bowdish Georgina Gyarmati Alicia McDonough Janos Peti Peterdi Kenneth Hallows Wei Li Beiyun Zhou Thomas Keens Laura Perin Gallandt,ONLINE
CNB-580L,Gross Anatomy Teaching Practicum I,PC,4.0 units,Lecture,40495R,46,3:00-4:00pm,Monday,15,0,0,Michelle Winfield,ONLINE
CNTV-101,Reality Starts Here,M,2.0 units,Lecture,17825D,60,1:00-3:50pm,Friday,270,178,0,Marcus Anderson,ONLINE
CNTV-458,Producing and Marketing Feature Length Films,M,2.0 units,Lecture,17836D,60,6:30-9:30pm,Monday,45,32,0,Anne Globe,ONLINE
CNTV-463,Television: Integrating Creative and Business Objectives,M,2.0 units,Lecture,17815D,60,6:00-9:00pm,Wednesday,43,40,0,Scott Stone,ONLINE
